question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,seat_name,start_date,end_date,election_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,notes,url,stage,answer,candidate_name,candidate_party,pct
93780,57752,2020,Wisconsin,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,616,lv,lv,Live Phone/Text,U.S. President,0,,3/19/19,3/21/19,,,FALSE,,,FALSE,FALSE,3/26/19 10:56,,http://firehousestrategies.com/2020battlegroundsurvey/,general,Trump,Donald Trump,REP,40
93781,57752,2020,Wisconsin,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,616,lv,lv,Live Phone/Text,U.S. President,0,,3/19/19,3/21/19,,,FALSE,,,FALSE,FALSE,3/26/19 10:56,,http://firehousestrategies.com/2020battlegroundsurvey/,general,Sanders,Bernard Sanders,DEM,48
93781,57752,2020,Wisconsin,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,616,lv,lv,Live Phone/Text,U.S. President,0,,3/19/19,3/21/19,,,FALSE,,,FALSE,FALSE,3/26/19 10:56,,http://firehousestrategies.com/2020battlegroundsurvey/,general,Trump,Donald Trump,REP,41
93782,57752,2020,Wisconsin,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,616,lv,lv,Live Phone/Text,U.S. President,0,,3/19/19,3/21/19,,,FALSE,,,FALSE,FALSE,3/26/19 10:56,,http://firehousestrategies.com/2020battlegroundsurvey/,general,O'Rourke,Beto O'Rourke,DEM,45
93782,57752,2020,Wisconsin,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,616,lv,lv,Live Phone/Text,U.S. President,0,,3/19/19,3/21/19,,,FALSE,,,FALSE,FALSE,3/26/19 10:56,,http://firehousestrategies.com/2020battlegroundsurvey/,general,Trump,Donald Trump,REP,42
93783,57753,2020,Michigan,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,530,lv,lv,Live Phone/Text,U.S. President,0,,3/19/19,3/21/19,,,FALSE,,,FALSE,FALSE,3/26/19 10:56,,http://firehousestrategies.com/2020battlegroundsurvey/,general,Biden,Joseph R. Biden Jr.,DEM,45
93783,57753,2020,Michigan,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,530,lv,lv,Live Phone/Text,U.S. President,0,,3/19/19,3/21/19,,,FALSE,,,FALSE,FALSE,3/26/19 10:56,,http://firehousestrategies.com/2020battlegroundsurvey/,general,Trump,Donald Trump,REP,46
93784,57753,2020,Michigan,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,530,lv,lv,Live Phone/Text,U.S. President,0,,3/19/19,3/21/19,,,FALSE,,,FALSE,FALSE,3/26/19 10:56,,http://firehousestrategies.com/2020battlegroundsurvey/,general,Sanders,Bernard Sanders,DEM,45
93784,57753,2020,Michigan,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,530,lv,lv,Live Phone/Text,U.S. President,0,,3/19/19,3/21/19,,,FALSE,,,FALSE,FALSE,3/26/19 10:56,,http://firehousestrategies.com/2020battlegroundsurvey/,general,Trump,Donald Trump,REP,46
93785,57753,2020,Michigan,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,530,lv,lv,Live Phone/Text,U.S. President,0,,3/19/19,3/21/19,,,FALSE,,,FALSE,FALSE,3/26/19 10:57,,http://firehousestrategies.com/2020battlegroundsurvey/,general,O'Rourke,Beto O'Rourke,DEM,39
93785,57753,2020,Michigan,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,530,lv,lv,Live Phone/Text,U.S. President,0,,3/19/19,3/21/19,,,FALSE,,,FALSE,FALSE,3/26/19 10:57,,http://firehousestrategies.com/2020battlegroundsurvey/,general,Trump,Donald Trump,REP,48
93786,57754,2020,Pennsylvania,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,632,lv,lv,Live Phone/Text,U.S. President,0,,3/19/19,3/21/19,,,FALSE,,,FALSE,FALSE,3/26/19 10:57,,http://firehousestrategies.com/2020battlegroundsurvey/,general,Biden,Joseph R. Biden Jr.,DEM,50
93786,57754,2020,Pennsylvania,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,632,lv,lv,Live Phone/Text,U.S. President,0,,3/19/19,3/21/19,,,FALSE,,,FALSE,FALSE,3/26/19 10:57,,http://firehousestrategies.com/2020battlegroundsurvey/,general,Trump,Donald Trump,REP,43
93787,57754,2020,Pennsylvania,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,632,lv,lv,Live Phone/Text,U.S. President,0,,3/19/19,3/21/19,,,FALSE,,,FALSE,FALSE,3/26/19 10:58,,http://firehousestrategies.com/2020battlegroundsurvey/,general,Sanders,Bernard Sanders,DEM,44
93787,57754,2020,Pennsylvania,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,632,lv,lv,Live Phone/Text,U.S. President,0,,3/19/19,3/21/19,,,FALSE,,,FALSE,FALSE,3/26/19 10:58,,http://firehousestrategies.com/2020battlegroundsurvey/,general,Trump,Donald Trump,REP,44
93788,57754,2020,Pennsylvania,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,632,lv,lv,Live Phone/Text,U.S. President,0,,3/19/19,3/21/19,,,FALSE,,,FALSE,FALSE,3/26/19 10:58,,http://firehousestrategies.com/2020battlegroundsurvey/,general,O'Rourke,Beto O'Rourke,DEM,40
93788,57754,2020,Pennsylvania,1483,Optimus,,,Firehouse Strategies/Øptimus,245,Optimus,C-,632,lv,lv,Live Phone/Text,U.S. President,0,,3/19/19,3/21/19,,,FALSE,,,FALSE,FALSE,3/26/19 10:58,,http://firehousestrategies.com/2020battlegroundsurvey/,general,Trump,Donald Trump,REP,47
93866,57788,2020,Pennsylvania,1102,Emerson College,,,Emerson College,88,Emerson College,B+,808,rv,rv,Online/IVR,U.S. President,0,,3/26/19,3/28/19,,,FALSE,,,FALSE,FALSE,3/28/19 18:26,,http://emersonpolling.com/2019/03/28/pennsylvania-2020-biden-leads-democratic-field-biden-and-sanders-lead-trump-by-10-points-in-general-election/,general,Warren,Elizabeth Warren,DEM,52.4
93866,57788,2020,Pennsylvania,1102,Emerson College,,,Emerson College,88,Emerson College,B+,808,rv,rv,Online/IVR,U.S. President,0,,3/26/19,3/28/19,,,FALSE,,,FALSE,FALSE,3/28/19 18:26,,http://emersonpolling.com/2019/03/28/pennsylvania-2020-biden-leads-democratic-field-biden-and-sanders-lead-trump-by-10-points-in-general-election/,general,Trump,Donald Trump,REP,47.6
93867,57788,2020,Pennsylvania,1102,Emerson College,,,Emerson College,88,Emerson College,B+,808,rv,rv,Online/IVR,U.S. President,0,,3/26/19,3/28/19,,,FALSE,,,FALSE,FALSE,3/28/19 18:26,,http://emersonpolling.com/2019/03/28/pennsylvania-2020-biden-leads-democratic-field-biden-and-sanders-lead-trump-by-10-points-in-general-election/,general,Biden,Joseph R. Biden Jr.,DEM,54.8
93867,57788,2020,Pennsylvania,1102,Emerson College,,,Emerson College,88,Emerson College,B+,808,rv,rv,Online/IVR,U.S. President,0,,3/26/19,3/28/19,,,FALSE,,,FALSE,FALSE,3/28/19 18:26,,http://emersonpolling.com/2019/03/28/pennsylvania-2020-biden-leads-democratic-field-biden-and-sanders-lead-trump-by-10-points-in-general-election/,general,Trump,Donald Trump,REP,45.2
93868,57788,2020,Pennsylvania,1102,Emerson College,,,Emerson College,88,Emerson College,B+,808,rv,rv,Online/IVR,U.S. President,0,,3/26/19,3/28/19,,,FALSE,,,FALSE,FALSE,3/28/19 18:26,,http://emersonpolling.com/2019/03/28/pennsylvania-2020-biden-leads-democratic-field-biden-and-sanders-lead-trump-by-10-points-in-general-election/,general,Sanders,Bernard Sanders,DEM,54.6
93868,57788,2020,Pennsylvania,1102,Emerson College,,,Emerson College,88,Emerson College,B+,808,rv,rv,Online/IVR,U.S. President,0,,3/26/19,3/28/19,,,FALSE,,,FALSE,FALSE,3/28/19 18:26,,http://emersonpolling.com/2019/03/28/pennsylvania-2020-biden-leads-democratic-field-biden-and-sanders-lead-trump-by-10-points-in-general-election/,general,Trump,Donald Trump,REP,45.4
93869,57788,2020,Pennsylvania,1102,Emerson College,,,Emerson College,88,Emerson College,B+,808,rv,rv,Online/IVR,U.S. President,0,,3/26/19,3/28/19,,,FALSE,,,FALSE,FALSE,3/28/19 18:26,,http://emersonpolling.com/2019/03/28/pennsylvania-2020-biden-leads-democratic-field-biden-and-sanders-lead-trump-by-10-points-in-general-election/,general,Harris,Kamala D. Harris,DEM,50.7
93869,57788,2020,Pennsylvania,1102,Emerson College,,,Emerson College,88,Emerson College,B+,808,rv,rv,Online/IVR,U.S. President,0,,3/26/19,3/28/19,,,FALSE,,,FALSE,FALSE,3/28/19 18:26,,http://emersonpolling.com/2019/03/28/pennsylvania-2020-biden-leads-democratic-field-biden-and-sanders-lead-trump-by-10-points-in-general-election/,general,Trump,Donald Trump,REP,49.3
93870,57788,2020,Pennsylvania,1102,Emerson College,,,Emerson College,88,Emerson College,B+,808,rv,rv,Online/IVR,U.S. President,0,,3/26/19,3/28/19,,,FALSE,,,FALSE,FALSE,3/28/19 18:27,,http://emersonpolling.com/2019/03/28/pennsylvania-2020-biden-leads-democratic-field-biden-and-sanders-lead-trump-by-10-points-in-general-election/,general,O'Rourke,Beto O'Rourke,DEM,50.8
93870,57788,2020,Pennsylvania,1102,Emerson College,,,Emerson College,88,Emerson College,B+,808,rv,rv,Online/IVR,U.S. President,0,,3/26/19,3/28/19,,,FALSE,,,FALSE,FALSE,3/28/19 18:27,,http://emersonpolling.com/2019/03/28/pennsylvania-2020-biden-leads-democratic-field-biden-and-sanders-lead-trump-by-10-points-in-general-election/,general,Trump,Donald Trump,REP,49.2
93892,57799,2020,Nevada,1102,Emerson College,,,Emerson College,88,Emerson College,B+,719,rv,rv,Online/IVR,U.S. President,0,,3/28/19,3/30/19,,,FALSE,,,FALSE,FALSE,3/31/19 13:21,,http://emersonpolling.com/2019/03/31/nevada-2020-biden-and-sanders-lead-democratic-primary-field-trump-looks-to-flip-the-silver-state-red/,general,Warren,Elizabeth Warren,DEM,46.3
93892,57799,2020,Nevada,1102,Emerson College,,,Emerson College,88,Emerson College,B+,719,rv,rv,Online/IVR,U.S. President,0,,3/28/19,3/30/19,,,FALSE,,,FALSE,FALSE,3/31/19 13:21,,http://emersonpolling.com/2019/03/31/nevada-2020-biden-and-sanders-lead-democratic-primary-field-trump-looks-to-flip-the-silver-state-red/,general,Trump,Donald Trump,REP,53.7
93893,57799,2020,Nevada,1102,Emerson College,,,Emerson College,88,Emerson College,B+,719,rv,rv,Online/IVR,U.S. President,0,,3/28/19,3/30/19,,,FALSE,,,FALSE,FALSE,3/31/19 13:22,,http://emersonpolling.com/2019/03/31/nevada-2020-biden-and-sanders-lead-democratic-primary-field-trump-looks-to-flip-the-silver-state-red/,general,Biden,Joseph R. Biden Jr.,DEM,51.7
93893,57799,2020,Nevada,1102,Emerson College,,,Emerson College,88,Emerson College,B+,719,rv,rv,Online/IVR,U.S. President,0,,3/28/19,3/30/19,,,FALSE,,,FALSE,FALSE,3/31/19 13:22,,http://emersonpolling.com/2019/03/31/nevada-2020-biden-and-sanders-lead-democratic-primary-field-trump-looks-to-flip-the-silver-state-red/,general,Trump,Donald Trump,REP,48.3
93894,57799,2020,Nevada,1102,Emerson College,,,Emerson College,88,Emerson College,B+,719,rv,rv,Online/IVR,U.S. President,0,,3/28/19,3/30/19,,,FALSE,,,FALSE,FALSE,3/31/19 13:22,,http://emersonpolling.com/2019/03/31/nevada-2020-biden-and-sanders-lead-democratic-primary-field-trump-looks-to-flip-the-silver-state-red/,general,Sanders,Bernard Sanders,DEM,48.6
93894,57799,2020,Nevada,1102,Emerson College,,,Emerson College,88,Emerson College,B+,719,rv,rv,Online/IVR,U.S. President,0,,3/28/19,3/30/19,,,FALSE,,,FALSE,FALSE,3/31/19 13:22,,http://emersonpolling.com/2019/03/31/nevada-2020-biden-and-sanders-lead-democratic-primary-field-trump-looks-to-flip-the-silver-state-red/,general,Trump,Donald Trump,REP,51.4
93895,57799,2020,Nevada,1102,Emerson College,,,Emerson College,88,Emerson College,B+,719,rv,rv,Online/IVR,U.S. President,0,,3/28/19,3/30/19,,,FALSE,,,FALSE,FALSE,3/31/19 13:22,,http://emersonpolling.com/2019/03/31/nevada-2020-biden-and-sanders-lead-democratic-primary-field-trump-looks-to-flip-the-silver-state-red/,general,Harris,Kamala D. Harris,DEM,49.3
93895,57799,2020,Nevada,1102,Emerson College,,,Emerson College,88,Emerson College,B+,719,rv,rv,Online/IVR,U.S. President,0,,3/28/19,3/30/19,,,FALSE,,,FALSE,FALSE,3/31/19 13:22,,http://emersonpolling.com/2019/03/31/nevada-2020-biden-and-sanders-lead-democratic-primary-field-trump-looks-to-flip-the-silver-state-red/,general,Trump,Donald Trump,REP,50.7
93896,57799,2020,Nevada,1102,Emerson College,,,Emerson College,88,Emerson College,B+,719,rv,rv,Online/IVR,U.S. President,0,,3/28/19,3/30/19,,,FALSE,,,FALSE,FALSE,3/31/19 13:22,,http://emersonpolling.com/2019/03/31/nevada-2020-biden-and-sanders-lead-democratic-primary-field-trump-looks-to-flip-the-silver-state-red/,general,Buttigieg,Pete Buttigieg,DEM,48
93896,57799,2020,Nevada,1102,Emerson College,,,Emerson College,88,Emerson College,B+,719,rv,rv,Online/IVR,U.S. President,0,,3/28/19,3/30/19,,,FALSE,,,FALSE,FALSE,3/31/19 13:22,,http://emersonpolling.com/2019/03/31/nevada-2020-biden-and-sanders-lead-democratic-primary-field-trump-looks-to-flip-the-silver-state-red/,general,Trump,Donald Trump,REP,52
93988,57834,2020,Massachusetts,1102,Emerson College,,,Emerson College,88,Emerson College,B+,761,rv,rv,Online/IVR,U.S. President,0,,4/4/19,4/7/19,,,FALSE,,,FALSE,FALSE,4/7/19 16:37,,http://emersonpolling.com/2019/04/07/massachusetts-2020-sanders-biden-lead-warren-in-her-home-state-mayor-pete-in-top-four-trump-popular-only-with-his-base/,general,Warren,Elizabeth Warren,DEM,63.1
93988,57834,2020,Massachusetts,1102,Emerson College,,,Emerson College,88,Emerson College,B+,761,rv,rv,Online/IVR,U.S. President,0,,4/4/19,4/7/19,,,FALSE,,,FALSE,FALSE,4/7/19 16:37,,http://emersonpolling.com/2019/04/07/massachusetts-2020-sanders-biden-lead-warren-in-her-home-state-mayor-pete-in-top-four-trump-popular-only-with-his-base/,general,Trump,Donald Trump,REP,36.9
93989,57834,2020,Massachusetts,1102,Emerson College,,,Emerson College,88,Emerson College,B+,761,rv,rv,Online/IVR,U.S. President,0,,4/4/19,4/7/19,,,FALSE,,,FALSE,FALSE,4/7/19 16:37,,http://emersonpolling.com/2019/04/07/massachusetts-2020-sanders-biden-lead-warren-in-her-home-state-mayor-pete-in-top-four-trump-popular-only-with-his-base/,general,Biden,Joseph R. Biden Jr.,DEM,68.8
93989,57834,2020,Massachusetts,1102,Emerson College,,,Emerson College,88,Emerson College,B+,761,rv,rv,Online/IVR,U.S. President,0,,4/4/19,4/7/19,,,FALSE,,,FALSE,FALSE,4/7/19 16:37,,http://emersonpolling.com/2019/04/07/massachusetts-2020-sanders-biden-lead-warren-in-her-home-state-mayor-pete-in-top-four-trump-popular-only-with-his-base/,general,Trump,Donald Trump,REP,31.2
93990,57834,2020,Massachusetts,1102,Emerson College,,,Emerson College,88,Emerson College,B+,761,rv,rv,Online/IVR,U.S. President,0,,4/4/19,4/7/19,,,FALSE,,,FALSE,FALSE,4/7/19 16:37,,http://emersonpolling.com/2019/04/07/massachusetts-2020-sanders-biden-lead-warren-in-her-home-state-mayor-pete-in-top-four-trump-popular-only-with-his-base/,general,Sanders,Bernard Sanders,DEM,63.8
93990,57834,2020,Massachusetts,1102,Emerson College,,,Emerson College,88,Emerson College,B+,761,rv,rv,Online/IVR,U.S. President,0,,4/4/19,4/7/19,,,FALSE,,,FALSE,FALSE,4/7/19 16:37,,http://emersonpolling.com/2019/04/07/massachusetts-2020-sanders-biden-lead-warren-in-her-home-state-mayor-pete-in-top-four-trump-popular-only-with-his-base/,general,Trump,Donald Trump,REP,36.2
94189,57931,2020,Michigan,495,Tulchin Research,,,Tulchin Research,340,Tulchin Research,B,400,lv,lv,Online,U.S. President,0,,4/14/19,4/18/19,,Bernard Sanders,TRUE,DEM,,FALSE,FALSE,4/22/19 18:41,,https://tulchinresearch.com/wp-content/uploads/2019/04/Tulchin-Research-Memo-Sanders-Defeating-Trump-in-Industrial-Battleground-States-4-19-final.pdf,general,Sanders,Bernard Sanders,DEM,52
94189,57931,2020,Michigan,495,Tulchin Research,,,Tulchin Research,340,Tulchin Research,B,400,lv,lv,Online,U.S. President,0,,4/14/19,4/18/19,,Bernard Sanders,TRUE,DEM,,FALSE,FALSE,4/22/19 18:41,,https://tulchinresearch.com/wp-content/uploads/2019/04/Tulchin-Research-Memo-Sanders-Defeating-Trump-in-Industrial-Battleground-States-4-19-final.pdf,general,Trump,Donald Trump,REP,41
94190,57932,2020,Wisconsin,495,Tulchin Research,,,Tulchin Research,340,Tulchin Research,B,400,lv,lv,Online,U.S. President,0,,4/14/19,4/18/19,,Bernard Sanders,TRUE,DEM,,FALSE,FALSE,4/22/19 18:41,,https://tulchinresearch.com/wp-content/uploads/2019/04/Tulchin-Research-Memo-Sanders-Defeating-Trump-in-Industrial-Battleground-States-4-19-final.pdf,general,Sanders,Bernard Sanders,DEM,52
94190,57932,2020,Wisconsin,495,Tulchin Research,,,Tulchin Research,340,Tulchin Research,B,400,lv,lv,Online,U.S. President,0,,4/14/19,4/18/19,,Bernard Sanders,TRUE,DEM,,FALSE,FALSE,4/22/19 18:41,,https://tulchinresearch.com/wp-content/uploads/2019/04/Tulchin-Research-Memo-Sanders-Defeating-Trump-in-Industrial-Battleground-States-4-19-final.pdf,general,Trump,Donald Trump,REP,42
94191,57933,2020,Pennsylvania,495,Tulchin Research,,,Tulchin Research,340,Tulchin Research,B,400,lv,lv,Online,U.S. President,0,,4/14/19,4/18/19,,Bernard Sanders,TRUE,DEM,,FALSE,FALSE,4/22/19 18:41,,https://tulchinresearch.com/wp-content/uploads/2019/04/Tulchin-Research-Memo-Sanders-Defeating-Trump-in-Industrial-Battleground-States-4-19-final.pdf,general,Sanders,Bernard Sanders,DEM,51
94191,57933,2020,Pennsylvania,495,Tulchin Research,,,Tulchin Research,340,Tulchin Research,B,400,lv,lv,Online,U.S. President,0,,4/14/19,4/18/19,,Bernard Sanders,TRUE,DEM,,FALSE,FALSE,4/22/19 18:41,,https://tulchinresearch.com/wp-content/uploads/2019/04/Tulchin-Research-Memo-Sanders-Defeating-Trump-in-Industrial-Battleground-States-4-19-final.pdf,general,Trump,Donald Trump,REP,43
94218,57947,2020,Wisconsin,573,Zogby Interactive/JZ Analytics,,,Zogby Analytics,395,Zogby Interactive/JZ Analytics,C,802,lv,lv,Online,U.S. President,0,,4/15/19,4/18/19,,,FALSE,,,FALSE,FALSE,4/24/19 16:02,,https://zogbyanalytics.com/news/886-the-zogby-poll-biden-and-sanders-dominant-against-trump-in-wisconsin-trump-neck-and-neck-with-harris-buttigieg-and-o-rourke-trump-performs-well-with-suburban-women,general,Warren,Elizabeth Warren,DEM,47
94218,57947,2020,Wisconsin,573,Zogby Interactive/JZ Analytics,,,Zogby Analytics,395,Zogby Interactive/JZ Analytics,C,802,lv,lv,Online,U.S. President,0,,4/15/19,4/18/19,,,FALSE,,,FALSE,FALSE,4/24/19 16:02,,https://zogbyanalytics.com/news/886-the-zogby-poll-biden-and-sanders-dominant-against-trump-in-wisconsin-trump-neck-and-neck-with-harris-buttigieg-and-o-rourke-trump-performs-well-with-suburban-women,general,Trump,Donald Trump,REP,41
94219,57947,2020,Wisconsin,573,Zogby Interactive/JZ Analytics,,,Zogby Analytics,395,Zogby Interactive/JZ Analytics,C,802,lv,lv,Online,U.S. President,0,,4/15/19,4/18/19,,,FALSE,,,FALSE,FALSE,4/24/19 16:02,,https://zogbyanalytics.com/news/886-the-zogby-poll-biden-and-sanders-dominant-against-trump-in-wisconsin-trump-neck-and-neck-with-harris-buttigieg-and-o-rourke-trump-performs-well-with-suburban-women,general,Sanders,Bernard Sanders,DEM,49
94219,57947,2020,Wisconsin,573,Zogby Interactive/JZ Analytics,,,Zogby Analytics,395,Zogby Interactive/JZ Analytics,C,802,lv,lv,Online,U.S. President,0,,4/15/19,4/18/19,,,FALSE,,,FALSE,FALSE,4/24/19 16:02,,https://zogbyanalytics.com/news/886-the-zogby-poll-biden-and-sanders-dominant-against-trump-in-wisconsin-trump-neck-and-neck-with-harris-buttigieg-and-o-rourke-trump-performs-well-with-suburban-women,general,Trump,Donald Trump,REP,42
94220,57947,2020,Wisconsin,573,Zogby Interactive/JZ Analytics,,,Zogby Analytics,395,Zogby Interactive/JZ Analytics,C,802,lv,lv,Online,U.S. President,0,,4/15/19,4/18/19,,,FALSE,,,FALSE,FALSE,4/24/19 16:02,,https://zogbyanalytics.com/news/886-the-zogby-poll-biden-and-sanders-dominant-against-trump-in-wisconsin-trump-neck-and-neck-with-harris-buttigieg-and-o-rourke-trump-performs-well-with-suburban-women,general,Biden,Joseph R. Biden Jr.,DEM,50
94220,57947,2020,Wisconsin,573,Zogby Interactive/JZ Analytics,,,Zogby Analytics,395,Zogby Interactive/JZ Analytics,C,802,lv,lv,Online,U.S. President,0,,4/15/19,4/18/19,,,FALSE,,,FALSE,FALSE,4/24/19 16:02,,https://zogbyanalytics.com/news/886-the-zogby-poll-biden-and-sanders-dominant-against-trump-in-wisconsin-trump-neck-and-neck-with-harris-buttigieg-and-o-rourke-trump-performs-well-with-suburban-women,general,Trump,Donald Trump,REP,40
94221,57947,2020,Wisconsin,573,Zogby Interactive/JZ Analytics,,,Zogby Analytics,395,Zogby Interactive/JZ Analytics,C,802,lv,lv,Online,U.S. President,0,,4/15/19,4/18/19,,,FALSE,,,FALSE,FALSE,4/24/19 16:02,,https://zogbyanalytics.com/news/886-the-zogby-poll-biden-and-sanders-dominant-against-trump-in-wisconsin-trump-neck-and-neck-with-harris-buttigieg-and-o-rourke-trump-performs-well-with-suburban-women,general,Harris,Kamala D. Harris,DEM,43
94221,57947,2020,Wisconsin,573,Zogby Interactive/JZ Analytics,,,Zogby Analytics,395,Zogby Interactive/JZ Analytics,C,802,lv,lv,Online,U.S. President,0,,4/15/19,4/18/19,,,FALSE,,,FALSE,FALSE,4/24/19 16:02,,https://zogbyanalytics.com/news/886-the-zogby-poll-biden-and-sanders-dominant-against-trump-in-wisconsin-trump-neck-and-neck-with-harris-buttigieg-and-o-rourke-trump-performs-well-with-suburban-women,general,Trump,Donald Trump,REP,42
94222,57947,2020,Wisconsin,573,Zogby Interactive/JZ Analytics,,,Zogby Analytics,395,Zogby Interactive/JZ Analytics,C,802,lv,lv,Online,U.S. President,0,,4/15/19,4/18/19,,,FALSE,,,FALSE,FALSE,4/24/19 16:03,,https://zogbyanalytics.com/news/886-the-zogby-poll-biden-and-sanders-dominant-against-trump-in-wisconsin-trump-neck-and-neck-with-harris-buttigieg-and-o-rourke-trump-performs-well-with-suburban-women,general,O'Rourke,Beto O'Rourke,DEM,44
94222,57947,2020,Wisconsin,573,Zogby Interactive/JZ Analytics,,,Zogby Analytics,395,Zogby Interactive/JZ Analytics,C,802,lv,lv,Online,U.S. President,0,,4/15/19,4/18/19,,,FALSE,,,FALSE,FALSE,4/24/19 16:03,,https://zogbyanalytics.com/news/886-the-zogby-poll-biden-and-sanders-dominant-against-trump-in-wisconsin-trump-neck-and-neck-with-harris-buttigieg-and-o-rourke-trump-performs-well-with-suburban-women,general,Trump,Donald Trump,REP,41
94223,57947,2020,Wisconsin,573,Zogby Interactive/JZ Analytics,,,Zogby Analytics,395,Zogby Interactive/JZ Analytics,C,802,lv,lv,Online,U.S. President,0,,4/15/19,4/18/19,,,FALSE,,,FALSE,FALSE,4/24/19 16:03,,https://zogbyanalytics.com/news/886-the-zogby-poll-biden-and-sanders-dominant-against-trump-in-wisconsin-trump-neck-and-neck-with-harris-buttigieg-and-o-rourke-trump-performs-well-with-suburban-women,general,Buttigieg,Pete Buttigieg,DEM,44
94223,57947,2020,Wisconsin,573,Zogby Interactive/JZ Analytics,,,Zogby Analytics,395,Zogby Interactive/JZ Analytics,C,802,lv,lv,Online,U.S. President,0,,4/15/19,4/18/19,,,FALSE,,,FALSE,FALSE,4/24/19 16:03,,https://zogbyanalytics.com/news/886-the-zogby-poll-biden-and-sanders-dominant-against-trump-in-wisconsin-trump-neck-and-neck-with-harris-buttigieg-and-o-rourke-trump-performs-well-with-suburban-women,general,Trump,Donald Trump,REP,41
94251,57962,2020,Texas,1102,Emerson College,,,Emerson College,88,Emerson College,B+,799,rv,rv,IVR/Online,U.S. President,0,,4/25/19,4/28/19,,,FALSE,,,FALSE,FALSE,4/29/19 7:41,,http://emersonpolling.com/2019/04/28/2020-texas-biden-and-beto-in-dead-heat-in-democratic-primary/,general,Biden,Joseph R. Biden Jr.,DEM,50.5
94251,57962,2020,Texas,1102,Emerson College,,,Emerson College,88,Emerson College,B+,799,rv,rv,IVR/Online,U.S. President,0,,4/25/19,4/28/19,,,FALSE,,,FALSE,FALSE,4/29/19 7:41,,http://emersonpolling.com/2019/04/28/2020-texas-biden-and-beto-in-dead-heat-in-democratic-primary/,general,Trump,Donald Trump,REP,49.5
94252,57962,2020,Texas,1102,Emerson College,,,Emerson College,88,Emerson College,B+,799,rv,rv,IVR/Online,U.S. President,0,,4/25/19,4/28/19,,,FALSE,,,FALSE,FALSE,4/29/19 7:41,,http://emersonpolling.com/2019/04/28/2020-texas-biden-and-beto-in-dead-heat-in-democratic-primary/,general,O'Rourke,Beto O'Rourke,DEM,50.3
94252,57962,2020,Texas,1102,Emerson College,,,Emerson College,88,Emerson College,B+,799,rv,rv,IVR/Online,U.S. President,0,,4/25/19,4/28/19,,,FALSE,,,FALSE,FALSE,4/29/19 7:41,,http://emersonpolling.com/2019/04/28/2020-texas-biden-and-beto-in-dead-heat-in-democratic-primary/,general,Trump,Donald Trump,REP,49.7
94253,57962,2020,Texas,1102,Emerson College,,,Emerson College,88,Emerson College,B+,799,rv,rv,IVR/Online,U.S. President,0,,4/25/19,4/28/19,,,FALSE,,,FALSE,FALSE,4/29/19 7:42,,http://emersonpolling.com/2019/04/28/2020-texas-biden-and-beto-in-dead-heat-in-democratic-primary/,general,Sanders,Bernard Sanders,DEM,48.9
94253,57962,2020,Texas,1102,Emerson College,,,Emerson College,88,Emerson College,B+,799,rv,rv,IVR/Online,U.S. President,0,,4/25/19,4/28/19,,,FALSE,,,FALSE,FALSE,4/29/19 7:42,,http://emersonpolling.com/2019/04/28/2020-texas-biden-and-beto-in-dead-heat-in-democratic-primary/,general,Trump,Donald Trump,REP,51.1
94254,57962,2020,Texas,1102,Emerson College,,,Emerson College,88,Emerson College,B+,799,rv,rv,IVR/Online,U.S. President,0,,4/25/19,4/28/19,,,FALSE,,,FALSE,FALSE,4/29/19 7:42,,http://emersonpolling.com/2019/04/28/2020-texas-biden-and-beto-in-dead-heat-in-democratic-primary/,general,Harris,Kamala D. Harris,DEM,45.8
94254,57962,2020,Texas,1102,Emerson College,,,Emerson College,88,Emerson College,B+,799,rv,rv,IVR/Online,U.S. President,0,,4/25/19,4/28/19,,,FALSE,,,FALSE,FALSE,4/29/19 7:42,,http://emersonpolling.com/2019/04/28/2020-texas-biden-and-beto-in-dead-heat-in-democratic-primary/,general,Trump,Donald Trump,REP,54.2
